corpus,corpus_type,y2_sa,y4_nv,y10_rep,y8_mafapo_cs,y9_cidh_cs,y2_sa_z,y4_nv_z,y10_rep_z,y8_mafapo_cs_z,y9_cidh_cs_z,DIS,IEI
C,C,1.0,1.0,0.0,0.1994701623916626,0.2838794589042663,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5720334616919859,0.6814467341721273,0.7211731541493198,0.6771711977397712
C,C,1.0,1.0,0.0,0.2220625281333923,0.2875665426254272,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7349451581919747,0.7090193478187861,0.7211731541493198,0.739704814244099
C,C,1.0,1.0,0.0,0.161240816116333,0.2415665984153747,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.27997006170543043,0.32437983446326585,0.7211731541493198,0.5035356278027044
C,C,1.0,1.0,0.0,0.1696529984474182,0.2452045083045959,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.33784631170421414,0.3531424364293791,0.7211731541493198,0.5295448356955015
C,C,1.0,1.0,0.0,0.2058994174003601,0.2817762494087219,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6219444877955971,0.6651122060758368,0.7211731541493198,0.6913731512567769
C,C,1.0,1.0,0.0,0.2001624107360839,0.2613325119018554,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5774981173342081,0.49106459488793236,0.7211731541493198,0.6410073993577099
C,C,1.0,1.0,0.0,0.1614548563957214,0.2385651469230651,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.28136579884590657,0.3015974234608655,0.7211731541493198,0.49946765360139106
C,C,1.0,1.0,0.0,0.2339294552803039,0.2888800501823425,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.8026827658194216,0.7184949691253234,0.7211731541493198,0.7653081011750129
C,C,1.0,1.0,0.0,0.1709522604942321,0.2526465654373169,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.34729697996552056,0.4152115436072225,0.7211731541493198,0.5452663910225273
C,C,1.0,1.0,0.0,0.1796522140502929,0.2644304037094116,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.41339605546063674,0.5184033783504121,0.7211731541493198,0.5890394343944558
C,C,1.0,1.0,0.0,0.1417966485023498,0.1993252038955688,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.17184126160502328,0.09749821972576173,0.7211731541493198,0.42031422482006114
C,C,1.0,1.0,0.0,0.1803499460220337,0.2635766267776489,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4188714642552092,0.5108728762719521,0.7211731541493198,0.5894497270568644
C,C,1.0,1.0,0.0,0.2326313853263855,0.3109439611434936,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7959580207810493,0.8476290789379064,0.7211731541493198,0.7887812623740991
C,C,1.0,1.0,0.0,0.2147772908210754,0.2729442715644836,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6866609017331655,0.5924944568585868,0.7211731541493198,0.699500346291476
C,C,1.0,1.0,0.0,0.1688956618309021,0.2364366054534912,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3323961076457252,0.28600528283490145,0.7211731541493198,0.5142098335561347
C,C,1.0,1.0,0.0,0.1823009252548217,0.2153036594390869,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4342839867654368,0.15961329818577658,0.7211731541493198,0.5245921943182088
C,C,1.0,1.0,0.0,0.1727040410041809,0.2443451881408691,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3602310340819864,0.3462421120096132,0.7211731541493198,0.5359994236437685
C,C,1.0,1.0,0.0,0.225593626499176,0.2918338775634765,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7565596470827941,0.739103351021328,0.7211731541493198,0.753286685996394
C,C,1.0,1.0,0.0,0.1747969985008239,0.2594125270843506,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.37595301516828444,0.47413720493617495,0.7211731541493198,0.5670811356092851
C,C,1.0,1.0,0.0,0.1896213889122009,0.2570035457611084,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4930126455018,0.4529870064742613,0.7211731541493198,0.6038219665336328
C,C,1.0,1.0,0.0,0.1455073952674865,0.2026091814041137,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.18957394072604064,0.108189117627759,0.7211731541493198,0.4286588420928166
C,C,1.0,1.0,0.0,0.1920350790023803,0.258861780166626,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5124994184266565,0.46929083418028783,0.7211731541493198,0.613903102598538
C,C,1.0,1.0,0.0,0.1721476912498474,0.2684531807899475,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.35610020012922067,0.5537164887678505,0.7211731541493198,0.5760485071119479
C,C,1.0,1.0,0.0,0.1874161958694458,0.2713503241539001,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4752262126966842,0.5788371965997067,0.7211731541493198,0.6227667530769314
C,C,1.0,1.0,0.0,0.1804805994033813,0.2671295404434204,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.41989902685469177,0.5421393577644987,0.7211731541493198,0.5960626702651926
C,C,1.0,1.0,0.0,0.1963001489639282,0.2869778275489807,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5468037726923367,0.704711870381764,0.7211731541493198,0.6729938338318213
C,C,1.0,1.0,0.0,0.2089810371398925,0.2829251885414123,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6450480690583213,0.6740875828346432,0.7211731541493198,0.7012544800504918
C,C,1.0,1.0,0.0,0.2180427312850952,0.2962017059326172,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7088952183459418,0.76773210053483,0.7211731541493198,0.7423298858411962
C,C,1.0,1.0,0.0,0.1728410124778747,0.2593528628349304,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3612512425686017,0.47361192963147786,0.7211731541493198,0.5618304601384567
C,C,1.0,1.0,0.0,0.1775195598602295,0.2488955855369568,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.39679771708891076,0.3834533601738328,0.7211731541493198,0.5562400123290359
C,C,1.0,1.0,0.0,0.1678400039672851,0.2494123578071594,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.32487350821882793,0.3877766104521218,0.7211731541493198,0.5319311892801648
C,C,1.0,1.0,0.0,0.2033854722976684,0.2724496126174927,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6026723314010117,0.5882703490592618,0.7211731541493198,0.669259525115357
C,C,1.0,1.0,0.0,0.2086358666419983,0.2978487610816955,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6424913663123204,0.777941405544645,0.7211731541493198,0.7211303986313917
C,C,1.0,1.0,0.0,0.1634379625320434,0.2241939902305603,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.29449644245037204,0.20633271500492883,0.7211731541493198,0.48501043717176656
C,C,1.0,1.0,0.0,0.1978906393051147,0.2543802857398987,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5595006583632808,0.4301495033294368,0.7211731541493198,0.6225252704061863
C,C,1.0,1.0,0.0,0.1700453162193298,0.2444881200790405,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3406867803906948,0.34738547070417924,0.7211731541493198,0.5293876065907297
C,C,1.0,1.0,0.0,0.1669977903366089,0.2301986813545227,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.318935816561296,0.24321419291697755,0.7211731541493198,0.5009405136929996
C,C,1.0,1.0,0.0,0.2468488216400146,0.2979446649551391,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.8606173609745333,0.7785258749211459,0.7211731541493198,0.7975913906384664
C,C,1.0,1.0,0.0,0.1857174634933471,0.2420743107795715,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4615651219674856,0.32832125003440465,0.7211731541493198,0.5678821820086515
C,C,1.0,1.0,0.0,0.1696010828018188,0.2353978157043457,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.33747130013514587,0.2785738460621695,0.7211731541493198,0.5144998635728856
C,C,1.0,1.0,0.0,0.183519184589386,0.2491340637207031,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4439749492944059,0.3854461943518108,0.7211731541493198,0.5731506104365549
C,C,1.0,1.0,0.0,0.1846425533294677,0.2443623542785644,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.45294919052044125,0.34637933599666376,0.7211731541493198,0.5684782231946377
C,C,1.0,1.0,0.0,0.1645965576171875,0.2437359094619751,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.30233072420400775,0.3413883111076348,0.7211731541493198,0.5147635550060803
C,C,1.0,1.0,0.0,0.1937840580940246,0.2842066884040832,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.526599375654277,0.6839497992827025,0.7211731541493198,0.661769880648688
C,C,1.0,1.0,0.0,0.189983069896698,0.2648670077323913,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4959327471340853,0.5222513098186933,0.7211731541493198,0.6186968627738192
C,C,1.0,1.0,0.0,0.1897410154342651,0.2700679898262024,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.49397843046770434,0.5677605949209112,0.7211731541493198,0.6271147089610294
C,C,1.0,1.0,0.0,0.2053428888320922,0.2827556729316711,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6177088136344022,0.6727711503820035,0.7211731541493198,0.6914224541615921
C,C,1.0,1.0,0.0,0.2009598612785339,0.2771716117858886,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5837697351042952,0.6279803203928085,0.7211731541493198,0.6705856106782155
C,C,1.0,1.0,0.0,0.2016679644584655,0.2826111912727356,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.589316097098265,0.671646975568427,0.7211731541493198,0.6812601684112287
C,C,1.0,1.0,0.0,0.1960446238517761,0.2893963456153869,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5447577836935505,0.7221677057354107,0.7211731541493198,0.6757689047529756
C,C,1.0,1.0,0.0,0.193368911743164,0.2727544903755188,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5232555363370756,0.5908754123911097,0.7211731541493198,0.641984659509349
C,C,1.0,1.0,0.0,0.1846007108688354,0.2613496780395508,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.45261433822418085,0.49121608921279397,0.7211731541493198,0.5973283755341727
C,C,1.0,1.0,0.0,0.2077686190605163,0.2866747379302978,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.636031970527415,0.7024798549477719,0.7211731541493198,0.7037772999873002
C,C,1.0,1.0,0.0,0.2150911092758178,0.2600312829017639,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.688837595666078,0.4795878024991304,0.7211731541493198,0.677680858296104
C,C,1.0,1.0,0.0,0.1728145480155944,0.2392979264259338,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3610540286532634,0.30707562360916824,0.7211731541493198,0.5284541740636264
C,C,1.0,1.0,0.0,0.1924214959144592,0.2522463202476501,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5156171437572733,0.41178396730178657,0.7211731541493198,0.6034929330885537
C,C,1.0,1.0,0.0,0.2009593248367309,0.2549639940261841,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5837655250754806,0.43520899269293695,0.7211731541493198,0.6320298716281563
C,C,1.0,1.0,0.0,0.139316439628601,0.1975894570350647,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.16073877158259667,0.09223641797415318,0.7211731541493198,0.4153759929618901
C,C,1.0,1.0,0.0,0.2180979251861572,0.2840331196784973,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7092629637512989,0.6826234421707246,0.7211731541493198,0.7254368650602501
C,C,1.0,1.0,0.0,0.2383559346199035,0.2986531853675842,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.824352177118502,0.7828096847712631,0.7211731541493198,0.7857553382588789
C,C,1.0,1.0,0.0,0.1553531885147094,0.2198296189308166,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.2432812420535955,0.1822334631786064,0.7211731541493198,0.4622652666676303
C,C,1.0,1.0,0.0,0.1938532590866089,0.2669995427131653,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5271565384172503,0.5409996764707264,0.7211731541493198,0.6333748630533336
C,C,1.0,1.0,0.0,0.1679456233978271,0.2356641888618469,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.32562217571246027,0.2804681300733591,0.7211731541493198,0.5107315268271835
C,C,1.0,1.0,0.0,0.1678199172019958,0.2358853816986084,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3247312272904819,0.2820470782313339,0.7211731541493198,0.5107354845110861
C,C,1.0,1.0,0.0,0.2131323218345642,0.263036847114563,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6751176911687222,0.5061091355226245,0.7211731541493198,0.6781831583267284
C,C,1.0,1.0,0.0,0.1892662644386291,0.2330194115638733,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4901459417439143,0.26201289549223383,0.7211731541493198,0.5646237980219675
C,C,1.0,1.0,0.0,0.2186546921730041,0.2889264225959778,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7129572011446841,0.7188260501463322,0.7211731541493198,0.7339703697430564
C,C,1.0,1.0,0.0,0.1901676654815673,0.2592313885688782,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4974232349088744,0.4725426697331458,0.7211731541493198,0.6092768054778859
C,C,1.0,1.0,0.0,0.204688012599945,0.2809925675392151,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6127016670642902,0.6589204297262392,0.7211731541493198,0.6868998087309
C,C,1.0,1.0,0.0,0.1822504997253418,0.253530740737915,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.43388389208954936,0.42281205080968476,0.7211731541493198,0.5770919117064299
C,C,1.0,1.0,0.0,0.1867265701293945,0.2584330439567566,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4696746525583734,0.46552207130031065,0.7211731541493198,0.5981606819686434
C,C,1.0,1.0,0.0,0.1935636401176452,0.2637720108032226,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5248242741798321,0.5125967660333439,0.7211731541493198,0.6268779884827607
C,C,1.0,1.0,0.0,0.1991188526153564,0.2726888060569763,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5692533737661761,0.5903145908347524,0.7211731541493198,0.6579717382982628
C,C,1.0,1.0,0.0,0.1818987727165222,0.253308355808258,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4310955849759301,0.4208968041419192,0.7211731541493198,0.57573295488311
C,C,1.0,1.0,0.0,0.2035461068153381,0.2652608156204223,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.603914050241324,0.52571981414604,0.7211731541493198,0.6571840197268219
C,C,1.0,1.0,0.0,0.2065721154212951,0.2739128470420837,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6270395295422893,0.6007255497097617,0.7211731541493198,0.6802790845949043
C,C,1.0,1.0,0.0,0.1821559071540832,0.2657669186592102,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4331335926754823,0.5301736815814236,0.7211731541493198,0.5983016330658542
C,C,1.0,1.0,0.0,0.2007637023925781,0.2619972229003906,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5822294578013472,0.49693172137011465,0.7211731541493198,0.643836793817645
C,C,1.0,1.0,0.0,0.2116103172302246,0.2758398056030273,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6642440559966679,0.6169289941647202,0.7211731541493198,0.6965413577449284
C,C,1.0,1.0,0.0,0.210856020450592,0.2832533717155456,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6587889905549735,0.6766284008070577,0.7211731541493198,0.7065719661688028
C,C,1.0,1.0,0.0,0.1883387565612793,0.2547597885131836,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4826622681415664,0.4334373811296521,0.7211731541493198,0.5962894093886293
C,C,1.0,1.0,0.0,0.1890196204185485,0.2765706181526184,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4881553046718869,0.623009056939058,0.7211731541493198,0.6361263073361227
C,C,1.0,1.0,0.0,0.1872442364692688,0.2623388767242431,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4738412943553768,0.4999477877394282,0.7211731541493198,0.6065041498854182
C,C,1.0,1.0,0.0,0.1916832327842712,0.253197431564331,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.509659767114209,0.419942376265503,0.7211731541493198,0.6030395330562244
C,C,1.0,1.0,0.0,0.1658681631088256,0.267812967300415,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.31106344462798846,0.5481233903453859,0.7211731541493198,0.5591670230020238
C,C,1.0,1.0,0.0,0.2603823542594909,0.3273815512657165,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.9052992913288963,0.9085922865301934,0.7211731541493198,0.8392433485843029
C,C,1.0,1.0,0.0,0.1985986232757568,0.2668225169181824,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5651285598202814,0.5394470156213067,0.7211731541493198,0.6463545383745104
C,C,1.0,1.0,0.0,0.2181845903396606,0.2773045301437378,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7098398419704175,0.6290761813830841,0.7211731541493198,0.7149293202794136
C,C,1.0,1.0,0.0,0.1988365650177002,0.2667950987815857,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5670163160561688,0.5392064669126184,0.7211731541493198,0.6469671433153334
C,C,1.0,1.0,0.0,0.2018333077430725,0.2722290158271789,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5906079736193995,0.5863823361365034,0.7211731541493198,0.6646593973072412
C,C,1.0,1.0,0.0,0.2274850010871887,0.2893024086952209,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7676338639368177,0.7215016707784419,0.7211731541493198,0.7536423258467251
C,C,1.0,1.0,0.0,0.2642964720726013,0.3261647224426269,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.9155963908101622,0.9049604527122722,0.7211731541493198,0.8421209666391618
C,C,1.0,1.0,0.0,0.183026373386383,0.2528747916221618,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4400491895818961,0.41716970433546796,0.7211731541493198,0.5781212965339078
C,C,1.0,1.0,0.0,0.1572778820991516,0.2340811491012573,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.25490739485438973,0.2693268095436907,0.7211731541493198,0.48375308942092515
C,C,1.0,1.0,0.0,0.2007424235343933,0.2657728195190429,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5820622750648415,0.5302255840743897,0.7211731541493198,0.650437052400723
C,C,1.0,1.0,0.0,0.1786048412322998,0.2515416145324707,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4052172965472224,0.4057700209729622,0.7211731541493198,0.5636501972992709
C,C,1.0,1.0,0.0,0.2225615382194519,0.3017130494117737,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7380729352045028,0.8006185813500843,0.7211731541493198,0.7591193829047436
C,C,1.0,1.0,0.0,0.2088564038276672,0.2789368033409118,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6441258471795785,0.6424225325288732,0.7211731541493198,0.6945986923317777
C,C,1.0,1.0,0.0,0.1869620084762573,0.2575833201408386,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4715691820484473,0.4580646893717947,0.7211731541493198,0.597332290904466
C,C,1.0,1.0,0.0,0.1738948822021484,0.244201123714447,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3691421467553163,0.34509148854950306,0.7211731541493198,0.5388881883874119
C,C,1.0,1.0,0.0,0.1812973022460937,0.2472347021102905,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4263376424814134,0.36968584005570665,0.7211731541493198,0.5638254821927866
C,C,1.0,1.0,0.0,0.2083727121353149,0.2831348776817322,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6405366896942584,0.6757122031448011,0.7211731541493198,0.7000004213351012
C,C,1.0,1.0,0.0,0.185720682144165,0.2695900201797485,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.46159095815098444,0.563613951260194,0.7211731541493198,0.614949764918034
C,C,1.0,1.0,0.0,0.1785615682601928,0.2487666606903076,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.40488048108262514,0.38237762806336184,0.7211731541493198,0.5588538333047417
C,C,1.0,1.0,0.0,0.1991711258888244,0.2686905264854431,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5696673190209445,0.5557866386243273,0.7211731541493198,0.6512110286953467
C,C,1.0,1.0,0.0,0.1798990964889526,0.2607065439224243,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4153310770527689,0.48554165770041124,0.7211731541493198,0.583144347821702
C,C,1.0,1.0,0.0,0.1803480982780456,0.2621369957923889,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.41885693714387856,0.49816560000957816,0.7211731541493198,0.5869031873154238
C,C,1.0,1.0,0.0,0.199916124343872,0.2634437084197998,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5755560165847664,0.5096999760431038,0.7211731541493198,0.6440547403264396
C,C,1.0,1.0,0.0,0.1756238341331482,0.2621728181838989,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.3822389786120675,0.4984818349365038,0.7211731541493198,0.574150148814675
C,C,1.0,1.0,0.0,0.1799694895744323,0.2719951272010803,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4158832872956897,0.5843777870944178,0.7211731541493198,0.6031048472855256
C,C,1.0,1.0,0.0,0.2141897678375244,0.2842111587524414,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6825636151295391,0.6839839208678334,0.7211731541493198,0.716364188782056
C,C,1.0,1.0,0.0,0.2177448272705078,0.2682244181632995,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7069056228963757,0.5517194355129386,0.7211731541493198,0.6984309944294698
C,C,1.0,1.0,0.0,0.1927960515022277,0.2666422724723816,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5186380110453804,0.5378653378253018,0.7211731541493198,0.6297665107440942
C,C,1.0,1.0,0.0,0.2266028523445129,0.2916260361671448,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7625129181033912,0.7376856433030078,0.7211731541493198,0.7550867893099391
C,C,1.0,1.0,0.0,0.1888490915298462,0.2697272896766662,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.48677920039394157,0.5648057750089135,0.7211731541493198,0.624004014452813
C,C,1.0,1.0,0.0,0.2086973190307617,0.2782616019248962,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6429471473361096,0.6369271110183992,0.7211731541493198,0.6930870630844688
C,C,1.0,1.0,0.0,0.1708797216415405,0.230173647403717,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.34676607308252305,0.24305152090705062,0.7211731541493198,0.5106485690734439
C,C,1.0,1.0,0.0,0.2037649154663086,0.2550196051597595,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.605603304501775,0.43569174309838565,0.7211731541493198,0.6397696445084491
C,C,1.0,1.0,0.0,0.2238410711288452,0.2888792753219604,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7459834435742408,0.7184894349095162,0.7211731541493198,0.7454622315460382
C,C,1.0,1.0,0.0,0.1941708922386169,0.2633991837501526,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5297130314643468,0.5093070562443615,0.7211731541493198,0.6279311115745443
C,C,1.0,1.0,0.0,0.1903067827224731,0.2658518552780151,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4985465467085497,0.5309206994550976,0.7211731541493198,0.6213455705521624
C,C,1.0,1.0,0.0,0.1637122631072998,0.2386448383331298,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.2963405283914347,0.3021904953925459,0.7211731541493198,0.504827423328662
C,C,1.0,1.0,0.0,0.2133333086967468,0.289656400680542,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6765399048941902,0.7240064362080927,0.7211731541493198,0.7222603932677358
C,C,1.0,1.0,0.0,0.1913098096847534,0.2742270827293396,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5066452969529511,0.6033840315327389,0.7211731541493198,0.6386727995532313
C,C,1.0,1.0,0.0,0.1994701623916626,0.2838794589042663,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5720334616919859,0.6814467341721273,0.7211731541493198,0.6771711977397712
C,C,1.0,1.0,0.0,0.2220625281333923,0.2875665426254272,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7349451581919747,0.7090193478187861,0.7211731541493198,0.739704814244099
C,C,1.0,1.0,0.0,0.161240816116333,0.2415665984153747,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.27997006170543043,0.32437983446326585,0.7211731541493198,0.5035356278027044
C,C,1.0,1.0,0.0,0.1696529984474182,0.2452045083045959,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.33784631170421414,0.3531424364293791,0.7211731541493198,0.5295448356955015
C,C,1.0,1.0,0.0,0.2058994174003601,0.2817762494087219,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.6219444877955971,0.6651122060758368,0.7211731541493198,0.6913731512567769
C,C,1.0,1.0,0.0,0.2001624107360839,0.2613325119018554,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.5774981173342081,0.49106459488793236,0.7211731541493198,0.6410073993577099
C,C,1.0,1.0,0.0,0.1614548563957214,0.2385651469230651,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.28136579884590657,0.3015974234608655,0.7211731541493198,0.49946765360139106
C,C,1.0,1.0,0.0,0.2339294552803039,0.2888800501823425,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.8026827658194216,0.7184949691253234,0.7211731541493198,0.7653081011750129
C,C,1.0,1.0,0.0,0.1709522604942321,0.2526465654373169,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.34729697996552056,0.4152115436072225,0.7211731541493198,0.5452663910225273
C,C,1.0,1.0,0.0,0.1796522140502929,0.2644304037094116,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.41339605546063674,0.5184033783504121,0.7211731541493198,0.5890394343944558
C,C,1.0,1.0,0.0,0.1417966485023498,0.1993252038955688,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.17184126160502328,0.09749821972576173,0.7211731541493198,0.42031422482006114
C,C,1.0,1.0,0.0,0.1803499460220337,0.2635766267776489,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.4188714642552092,0.5108728762719521,0.7211731541493198,0.5894497270568644
C,C,1.0,1.0,0.0,0.2326313853263855,0.3109439611434936,0.6626293889725776,0.8700936384323267,0.38426635147465527,0.7959580207810493,0.8476290789379064,0.7211731541493198,0.7887812623740991
C,C,1.0,0.0,0.0,0.2147772908210754,0.2729442715644836,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.6866609017331655,0.5924944568585868,0.51946987410324,0.5554265748299902
C,C,1.0,0.0,0.0,0.1688956618309021,0.2364366054534912,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.3323961076457252,0.28600528283490145,0.51946987410324,0.3701360620946491
C,C,1.0,0.0,0.0,0.1823009252548217,0.2153036594390869,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.4342839867654368,0.15961329818577658,0.51946987410324,0.38051842285672316
C,C,1.0,0.0,0.0,0.1727040410041809,0.2443451881408691,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.3602310340819864,0.3462421120096132,0.51946987410324,0.39192565218228287
C,C,1.0,0.0,0.0,0.225593626499176,0.2918338775634765,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.7565596470827941,0.739103351021328,0.51946987410324,0.6092129145349086
C,C,1.0,0.0,0.0,0.1747969985008239,0.2594125270843506,0.6626293889725776,0.2937985525863841,0.38426635147465527,0.37595301516828444,0.47413720493617495,0.51946987410324,0.42300736414779955
