audio,bloque_id,chars,subcaso,fecha,tipo,y2_sa,y4_nv,y10_rep,y8_mafapo_cs,y9_cidh_cs,corpus,y2_sa_z,y4_nv_z,y10_rep_z,y8_mafapo_cs_z,y9_cidh_cs_z,DIS,IEI
costa_caribe,costa_caribe_b0035,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.22499999999999998,0.1646492187361302,0.2712693214416504,C,0.6344616351606505,0.3068205197831304,0.641795376392908,0.35948136855760915,0.6016219441001763,0.4369101413124509,0.3944889224823995
costa_caribe,costa_caribe_b0036,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.9305555555555556,0.15625,0.1298244981769996,0.3008223176002502,C,0.6344616351606505,0.8783915301953311,0.5627257089979788,0.20375994333042133,0.7772088424234195,0.6606808951751999,0.5338104893995684
costa_caribe,costa_caribe_b0037,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.925925925925926,0.0,0.2014176809947823,0.2445435523986816,C,0.6344616351606505,0.8768997605880562,0.3775665438670359,0.5625605128771016,0.4146142755171005,0.7157065253519365,0.6235306659840125
costa_caribe,costa_caribe_b0038,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.12962962962962965,0.0,0.1683069157356468,0.2856296300888061,C,0.6344616351606505,0.39507060684786266,0.3775665438670359,0.37868579846228717,0.6940368211119999,0.5470663215428688,0.49460173662275897
costa_caribe,costa_caribe_b0039,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.33333333333333337,0.0,0.1129924788978804,0.2148718833923339,C,0.6344616351606505,0.5461693773679992,0.3775665438670359,0.1489903559110895,0.23405918885850116,0.5999508912249165,0.35998749790917417
costa_caribe,costa_caribe_b0040,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.1388888888888889,0.18749999999999997,0.1288945807657854,0.2864362597465515,C,0.6344616351606505,0.40172973269024526,0.5993256146084424,0.200378726027394,0.6988678249863269,0.4828692943652808,0.39047342935772617
costa_caribe,costa_caribe_b0041,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.9500000000000002,0.0,0.1465296187335453,0.3049890398979187,C,0.6344616351606505,0.8844878055169816,0.3775665438670359,0.2716561432576622,0.7969790052942033,0.7183623410770603,0.6000840938048606
costa_caribe,costa_caribe_b0042,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.7,0.11111111111111112,0.16666666666666666,0.2330524633250007,0.2786750793457031,C,0.3591236924287604,0.38187068812541963,0.5750225341642028,0.7241148619282187,0.6506813392198905,0.38684127294470216,0.564039634717369
costa_caribe,costa_caribe_b0043,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.6638888888888888,0.0,0.0,0.1080599681809163,0.2177908420562744,C,0.32843820119037376,0.3068205197831304,0.3775665438670359,0.13543011929324184,0.24920893293975174,0.4090705891806157,0.29843414951296043
costa_caribe,costa_caribe_b0044,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.8954545454545456,0.0,0.0,0.184600376195777,0.3071401715278625,C,0.5392732492783673,0.3068205197831304,0.3775665438670359,0.468120414964888,0.8066614449484484,0.48286285601141343,0.5263662553997759
costa_caribe,costa_caribe_b0045,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.6944444444444445,0.0,0.1921797849221151,0.2584039568901062,C,0.6344616351606505,0.7805353366813892,0.3775665438670359,0.5108067842001103,0.5119346413137887,0.6819789769846031,0.6007898281297365
costa_caribe,costa_caribe_b0046,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,1.0,0.1871247054673679,0.2904379367828369,C,0.6344616351606505,0.8989550246610704,0.9867926701069439,0.48231620804843617,0.7221760330161058,0.540658029905519,0.5406261015640527
costa_caribe,costa_caribe_b0047,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1269187183581072,0.2693652510643005,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.19333449850831286,0.5886251790516939,0.7234258677774914,0.5346175576801087
costa_caribe,costa_caribe_b0048,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.0,0.1501368902348824,0.2700312733650207,C,0.6344616351606505,0.3068205197831304,0.3775665438670359,0.2880471385517724,0.5931863738594346,0.5161787910702125,0.4206455944373827
costa_caribe,costa_caribe_b0049,2008,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.2473684210526316,0.08333333333333334,0.22499999999999998,0.1478301004748257,0.2870035171508789,C,0.09237711574542401,0.3623986880779469,0.641795376392908,0.2774975630450412,0.7022390606522435,0.26663291842030745,0.3998125559371183
costa_caribe,costa_caribe_b0050,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.09444444444444444,0.12962962962962965,0.0,0.1596023340825423,0.2470321655273437,C,0.05410236151504365,0.39507060684786266,0.3775665438670359,0.33371512491152727,0.4318225364750201,0.3439405757669064,0.42641914395259706
costa_caribe,costa_caribe_b0051,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,1.0,0.1351573758462034,0.2731691598892212,C,0.6344616351606505,0.8989550246610704,0.9867926701069439,0.2239672467484055,0.614448626908989,0.540658029905519,0.42865848388761857
costa_caribe,costa_caribe_b0052,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1351997337613668,0.2371519207954406,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.22413331437784584,0.36486044614870605,0.7234258677774914,0.5006441966538476
costa_caribe,costa_caribe_b0053,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.9611111111111111,0.5555555555555556,0.5277777777777778,0.223453482676464,0.2321755290031433,C,0.5998522546385061,0.7009919324814305,0.8849953208083859,0.6788509051236162,0.33285228462920224,0.48979686924946203,0.5024171926777866
costa_caribe,costa_caribe_b0054,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.6944444444444445,0.5833333333333333,0.1590343442267199,0.2595582604408264,C,0.6344616351606505,0.7805353366813892,0.909539944212396,0.3308731658268436,0.5201015216231472,0.522386956880995,0.4330517576918928
costa_caribe,costa_caribe_b0055,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.5041666666666667,0.25641025641025644,0.17307692307692307,0.1625138616094892,0.2693716883659363,C,0.21128719320224962,0.4885976100331207,0.5825449199381435,0.34847008764736087,0.5886693386576037,0.37019620515093654,0.4453388169287485
costa_caribe,costa_caribe_b0056,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.3433333333333334,0.11111111111111112,0.0,0.1573695498501062,0.2978014945983886,C,0.12749426337547196,0.38187068812541963,0.3775665438670359,0.32261464258047107,0.7620394329268321,0.3650077698652013,0.48527737474647903
costa_caribe,costa_caribe_b0057,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.27647058823529413,0.26470588235294124,0.1323529411764706,0.1318640730877499,0.2075464725494384,C,0.10199281273508348,0.4948189755061937,0.5342466182187937,0.21132399403906818,0.19891933452266267,0.3486101404188089,0.33060268505099605
costa_caribe,costa_caribe_b0058,2007,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.3973684210526316,0.2324561403508772,0.34868421052631576,0.1417787439530241,0.2380005121231079,C,0.15191469295942445,0.4706596408118941,0.7646831583117564,0.2509833659186824,0.37044950422083883,0.28849606932643457,0.3266623574563289
costa_caribe,costa_caribe_b0059,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.4653846153846154,0.02976190476190476,0.48214285714285715,0.167418558531126,0.2742567658424377,C,0.18795741537454902,0.32613472103736596,0.8606791567879527,0.37398382059978513,0.6217218711012225,0.2217285007077844,0.36463656033192027
costa_caribe,costa_caribe_b0060,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.49,0.33333333333333337,0.44166666666666665,0.1927090210358941,0.2869135737419128,C,0.20252741188521875,0.5461693773679992,0.8356356388658498,0.5137887093765755,0.7017059743930345,0.3113531845788713,0.4895824597292382
costa_caribe,costa_caribe_b0061,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.0,0.02777777777777778,0.15,0.1305393916783913,0.2242688536643982,C,0.03852436457200035,0.32482761572879915,0.5553094270236235,0.20638806342026647,0.28509820300202937,0.2605803649981927,0.2994004813249742
costa_caribe,costa_caribe_b0062,2006,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.0,0.2678571428571429,0.4732142857142857,0.1084543897665146,0.2744522094726562,C,0.03852436457200035,0.49718281143837095,0.8554452695268017,0.13647497209811413,0.6230231997587171,0.23086393074558942,0.3255775291403158
costa_caribe,costa_caribe_b0063,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.8733333333333334,0.07777777777777778,0.15,0.16842343812127,0.2257624864578247,C,0.5185044494242739,0.3585556047094744,0.5553094270236235,0.3793042550740591,0.2938005919803193,0.44037819083972485,0.37009362344462843
costa_caribe,costa_caribe_b0064,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.5571428571428572,0.523809523809524,0.0,0.1513899551911979,0.2468910217285156,C,0.24646811006943356,0.6806511249138032,0.3775665438670359,0.2938767506846419,0.4308417285663076,0.5112217690840221,0.4836746809079298
costa_caribe,costa_caribe_b0065,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.3431818181818182,0.16666666666666666,0.0,0.1451109188702573,0.2209979891777038,C,0.1274307594146185,0.4219166068549179,0.3775665438670359,0.26537237899374794,0.2665932831554093,0.3790016150342269,0.3761648322192159
costa_caribe,costa_caribe_b0066,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1719798467828437,0.2860815525054931,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.3983605718088737,0.6967487848708621,0.7234258677774914,0.6280014044991387
costa_caribe,costa_caribe_b0067,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.7064814814814815,0.0,0.1896400186397125,0.2449737787246704,C,0.6344616351606505,0.7866598724024586,0.3775665438670359,0.4964897748363585,0.41757557274950374,0.6841225644869774,0.5784381950698337
costa_caribe,costa_caribe_b0068,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.7777777777777778,0.0,0.1474477057415446,0.2698495388031006,C,0.6344616351606505,0.8203685671971057,0.3775665438670359,0.27577193752154383,0.59194333859469,0.6959206076651039,0.5444876788773476
costa_caribe,costa_caribe_b0069,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.5961538461538461,0.0,0.1987744230396496,0.2500584721565246,C,0.6344616351606505,0.7258859885623127,0.3775665438670359,0.5478410601925991,0.45296874875182386,0.6628517051429262,0.5882963091849455
costa_caribe,costa_caribe_b0070,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.675,0.20833333333333334,0.0,0.1376501219830871,0.2634185552597046,C,0.3377394782425253,0.4526717240459149,0.3775665438670359,0.2338890276892695,0.5473112669054738,0.4633739576408433,0.4289780353104106
costa_caribe,costa_caribe_b0071,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.33,0.25,0.0,0.1462396028386798,0.2677961587905884,C,0.12200855933950239,0.48379250958063347,0.3775665438670359,0.270364033221907,0.5778203129377761,0.39876041096193676,0.45562629283697387
costa_caribe,costa_caribe_b0072,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.32941176470588235,0.29824561403508776,0.0,0.1562154080098352,0.2627389430999756,C,0.12177128765487931,0.5199687750760542,0.3775665438670359,0.31695322035705686,0.5425367506071278,0.411339058795716,0.47391986224200183
costa_caribe,costa_caribe_b0073,2006,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.0,0.1472407530608096,0.2693501114845276,C,0.6344616351606505,0.3068205197831304,0.3775665438670359,0.2748408022090252,0.5885213165754216,0.5161787910702125,0.4150903652606186
costa_caribe,costa_caribe_b0074,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.0,0.1471490210546382,0.1936298608779907,C,0.6344616351606505,0.3068205197831304,0.3775665438670359,0.27442870049730494,0.1434010462805957,0.5161787910702125,0.3259220756025513
costa_caribe,costa_caribe_b0075,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.8333333333333334,0.0,0.141105751463562,0.1944887638092041,C,0.6344616351606505,0.8436382740375591,0.3775665438670359,0.24814105595048,0.14641605803983246,0.7040650050592625,0.4515288409266171
costa_caribe,costa_caribe_b0076,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.6933333333333334,0.39215686274509803,0.2794117647058823,0.1530601025830591,0.2671051025390625,C,0.35336202705466135,0.5894558775599629,0.6995341256886392,0.30175273645237366,0.5730372771488876,0.42012602890852674,0.42767805744037124
costa_caribe,costa_caribe_b0077,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.6066666666666667,0.33333333333333337,0.0,0.1677407057469425,0.2716713547706604,C,0.28274132960065357,0.5461693773679992,0.3775665438670359,0.37568621416278974,0.6043485719787705,0.47684878427891764,0.5133889249213232
costa_caribe,costa_caribe_b0078,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.4717647058823529,0.29411764705882354,0.2941176470588235,0.1350917159948581,0.2256813049316406,C,0.19165478521885887,0.5168762982389534,0.7141994967705474,0.22370999504396727,0.2933236309092619,0.3337260301790701,0.3233423996528698
costa_caribe,costa_caribe_b0079,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.2843137254901961,0.0,0.1611722747143104,0.2067013382911682,C,0.6344616351606505,0.5095269177436044,0.3775665438670359,0.34163300872297386,0.19513150284861605,0.5871260303563783,0.410466274285258
costa_caribe,costa_caribe_b0080,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.22541666666666663,0.11805555555555555,0.5437500000000001,0.1862277018280937,0.2174013257026672,C,0.08567095080829695,0.38680139743635444,0.8925918231039475,0.47726736521113294,0.2471499366869122,0.19758777495444374,0.3346555498995781
costa_caribe,costa_caribe_b0081,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.2833333333333333,0.22499999999999998,0.1329681127458667,0.282753050327301,C,0.6344616351606505,0.5087917006350507,0.641795376392908,0.2155033903286091,0.6764633267721303,0.507600054610623,0.4095577018496203
costa_caribe,costa_caribe_b0082,2010,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.5937499999999999,0.2028620988312993,0.238946259021759,C,0.6344616351606505,0.3068205197831304,0.9135815912277921,0.570559389432222,0.37671954476349917,0.35537427686198564,0.3690285069542017
costa_caribe,costa_caribe_b0083,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.30000000000000004,0.0,0.190481272965454,0.2539296150207519,C,0.6344616351606505,0.5212826282950443,0.3775665438670359,0.5012325568365629,0.48025727038642296,0.5912405290493824,0.5262901972704355
costa_caribe,costa_caribe_b0084,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.37037037037037035,0.5277777777777778,0.1678087892331973,0.2492925524711609,C,0.6344616351606505,0.5735480165446833,0.8849953208083859,0.37604639793201217,0.4475977455010829,0.45730478185435103,0.3875237283509145
costa_caribe,costa_caribe_b0085,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.16666666666666669,0.0,0.2413671488582596,0.2692793011665344,C,0.6344616351606505,0.4219166068549179,0.3775665438670359,0.7599622001646886,0.5880354300271314,0.5564624215453381,0.6135596990033896
costa_caribe,costa_caribe_b0086,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.44999999999999996,0.1183596402123736,0.3225829601287842,C,0.6344616351606505,0.8989550246610704,0.8410712182334271,0.1649973505112113,0.8659902054093773,0.5843744654675741,0.4874716262793816
costa_caribe,costa_caribe_b0087,2006,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1393445347587495,0.287475049495697,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.24080538487613848,0.7050247830533235,0.7234258677774914,0.5745122887091736
costa_caribe,costa_caribe_b0088,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.07575757575757576,0.0,0.189563356463426,0.2661736011505127,C,0.6344616351606505,0.3571625813810231,0.3775665438670359,0.4960575911627631,0.5665685210110132,0.533798512629475,0.5007111976810183
costa_caribe,costa_caribe_b0089,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.4166666666666667,0.0,0.1500888427905349,0.2843936681747436,C,0.6344616351606505,0.6071296895862546,0.3775665438670359,0.28782498325067074,0.6865512546404335,0.6212870005013059,0.514318108688978
costa_caribe,costa_caribe_b0090,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.52,0.0,0.0,0.1435322663037693,0.2374182343482971,C,0.22140201952988484,0.3068205197831304,0.3775665438670359,0.25849024935795106,0.3666106232166889,0.37160792559944456,0.3649855330909961
costa_caribe,costa_caribe_b0091,2005,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.40476190476190477,0.3571428571428571,0.1657136326737209,0.2442063689231872,C,0.6344616351606505,0.5985772137824161,0.7719306670058943,0.36502681462982867,0.412297696693299,0.499984397028305,0.40547709450352504
costa_caribe,costa_caribe_b0092,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.5256410256410257,0.0,0.1399725933758238,0.2607285380363464,C,0.6344616351606505,0.6818445272084627,0.3775665438670359,0.24340423261270422,0.5283704475745004,0.6474371936690788,0.48581339395805506
costa_caribe,costa_caribe_b0093,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.5,0.0,0.1931007170550808,0.2789835333824157,C,0.6344616351606505,0.6649251728497977,0.3775665438670359,0.5159950592911852,0.6526649577910283,0.6415154196435461,0.6018492467491627
costa_caribe,costa_caribe_b0094,2006,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.5128205128205129,0.0,0.1311298607540227,0.2196472287178039,C,0.6344616351606505,0.6734412890837858,0.3775665438670359,0.20857761973815905,0.25917830530072655,0.6444960603254418,0.41768484146604024
costa_caribe,costa_caribe_b0095,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.8333333333333334,0.0,0.2041288296162683,0.2657108306884765,C,0.6344616351606505,0.8436382740375591,0.3775665438670359,0.5775442168344005,0.5633462408555793,0.7040650050592625,0.6502059837991386
costa_caribe,costa_caribe_b0096,2007,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.12820512820512822,0.0,0.1906021540996338,0.2685216069221496,C,0.6344616351606505,0.39404950633350316,0.3775665438670359,0.5019140563042338,0.5828257154247305,0.5467089363628429,0.5152341306013966
costa_caribe,costa_caribe_b0097,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.6666666666666666,0.0,0.0,0.1726632764863542,0.2709636688232422,C,0.33075128858240427,0.3068205197831304,0.3775665438670359,0.4020601318637502,0.5995447426209228,0.4098801697678264,0.4618218158488726
costa_caribe,costa_caribe_b0098,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.7166666666666667,0.0,0.0,0.1736759731399877,0.2752701640129089,C,0.37370381287283416,0.3068205197831304,0.3775665438670359,0.4075625401553948,0.6284500034435704,0.4249135532694768,0.46952871091547765
costa_caribe,costa_caribe_b0099,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.5555555555555556,0.0,0.1503310793853732,0.2767758369445801,C,0.6344616351606505,0.7009919324814305,0.3775665438670359,0.2889460433932169,0.6383544878313836,0.6541387855146176,0.5285366871008531
costa_caribe,costa_caribe_b0100,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.19545454545454544,0.06944444444444445,0.103125,0.128232517912717,0.3041424751281738,C,0.07723003940612033,0.352825006173505,0.4991275815402007,0.19799717424262986,0.7930707472153913,0.3007809914908086,0.4162938956633348
costa_caribe,costa_caribe_b0101,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.5269230769230769,0.0,0.0,0.1630808669308437,0.2526991963386535,C,0.22593220161637087,0.3068205197831304,0.3775665438670359,0.35137875940870394,0.47156317547937604,0.37319348932971463,0.418487022061297
costa_caribe,costa_caribe_b0102,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.6166666666666667,0.0,0.0,0.1618595666028959,0.2828288674354553,C,0.2904461395257794,0.3068205197831304,0.3775665438670359,0.3451276214289874,0.6769332447385833,0.39577336759800763,0.4573731376202377
costa_caribe,costa_caribe_b0103,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.23,0.11111111111111112,0.15,0.1514114050687519,0.2981582283973694,C,0.08703366286441779,0.38187068812541963,0.5553094270236235,0.29397713947165344,0.7638672225631734,0.297523694739356,0.4400712299543436
costa_caribe,costa_caribe_b0104,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.25,0.2777777777777778,0.0,0.1589119358085858,0.2632678747177124,C,0.09321198806478713,0.5046248453891035,0.3775665438670359,0.3302622946335413,0.5462534022260828,0.3959729285487509,0.4754853861408247
costa_caribe,costa_caribe_b0105,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.5375,0.0,0.0,0.1163607225739185,0.2161329984664917,C,0.23297924637658743,0.3068205197831304,0.3775665438670359,0.15888019879672122,0.24052505881309175,0.3756599549957904,0.3049049025138462
costa_caribe,costa_caribe_b0106,2011,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.776923076923077,0.25641025641025644,0.0,0.1849973716086466,0.2496357560157776,C,0.42818050565304444,0.4885976100331207,0.3775665438670359,0.47035012717876246,0.45000302093953176,0.507602377330047,0.5012592424353461
costa_caribe,costa_caribe_b0107,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.0,0.20454545454545453,0.141930924861947,0.2958765625953674,C,0.6344616351606505,0.3068205197831304,0.6188584114757497,0.25162907784286287,0.7520096546999434,0.44379123078759836,0.39140555583562336
costa_caribe,costa_caribe_b0108,2006,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.2777777777777778,0.18749999999999997,0.1957505957091855,0.2423031330108642,C,0.6344616351606505,0.5046248453891035,0.5993256146084424,0.5309006321762343,0.3992972236391132,0.5188825838098812,0.471965754415092
costa_caribe,costa_caribe_b0109,2008,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.5684210526315789,0.0,0.0,0.2147908913933034,0.2592166066169739,C,0.254446575605062,0.3068205197831304,0.3775665438670359,0.6348645865913013,0.5176851890573313,0.38317352022575657,0.5269314642907971
costa_caribe,costa_caribe_b0110,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.9687499999999999,1.0,0.0,0.1873228187646261,0.2646045684814453,C,0.6067418949280936,0.8989550246610704,0.3775665438670359,0.48343182471765755,0.5556221043242632,0.7137239586960966,0.6295510069078932
costa_caribe,costa_caribe_b0111,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.2580737922983245,0.2650081515312195,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.8218934233005877,0.5584433171736042,0.7234258677774914,0.7485768089817869
costa_caribe,costa_caribe_b0112,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.7454545454545454,0.6944444444444445,0.0,0.1872400337491901,0.2719339728355407,C,0.3994228870211674,0.7805353366813892,0.3775665438670359,0.48296562456444075,0.6061261865565244,0.599715415135784,0.6098837313057992
costa_caribe,costa_caribe_b0113,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1857667129809626,0.2644883990287781,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.4746744005856477,0.5548093583424617,0.7234258677774914,0.6263233592653294
costa_caribe,costa_caribe_b0114,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1752796849609034,0.2826776504516601,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.41632328987163253,0.6759956414063804,0.7234258677774914,0.6301377271282079
costa_caribe,costa_caribe_b0115,2010,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,1.0,0.1723185025638461,0.3112295866012573,C,0.6344616351606505,0.8989550246610704,0.9867926701069439,0.40019236995847085,0.8240912340003961,0.540658029905519,0.5322657984294229
costa_caribe,costa_caribe_b0116,2003,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,1.0,0.1311749842757321,0.2278217077255249,C,0.6344616351606505,0.8989550246610704,0.9867926701069439,0.20874564676638874,0.3060486193935351,0.540658029905519,0.36165092239082186
costa_caribe,costa_caribe_b0117,2000,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.167694630417669,0.2593343257904053,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.3754425386706642,0.5185178521858924,0.7234258677774914,0.5843339063637714
costa_caribe,costa_caribe_b0118,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.2916666666666667,0.0,0.1311104006065049,0.2835037112236023,C,0.6344616351606505,0.5150395131037123,0.3775665438670359,0.20850518648847982,0.6811001476333546,0.5890554387324162,0.4624434143001598
costa_caribe,costa_caribe_b0119,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.8333333333333334,0.46875,0.1759720536929263,0.2386534214019775,C,0.6344616351606505,0.8436382740375591,0.8527675958071249,0.42012230321161975,0.37477358481279793,0.5615046894772359,0.4623535724345913
costa_caribe,costa_caribe_b0120,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.7708333333333334,0.28125,0.1510905880909742,0.2722715139389038,C,0.6344616351606505,0.8172772493383818,0.7013906653460866,0.29247775752905075,0.6084068164020318,0.5976914099708353,0.48808975768095225
costa_caribe,costa_caribe_b0121,1999,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.8666666666666667,0.5555555555555556,0.0,0.1423213607316841,0.3650297522544861,C,0.5122294918277495,0.7009919324814305,0.3775665438670359,0.25329075544188673,0.9555742333170981,0.6113575353481022,0.5795012854150304
costa_caribe,costa_caribe_b0122,2004,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,1.0,0.0,0.1629839988177629,0.2908347845077514,C,0.6344616351606505,0.8989550246610704,0.3775665438670359,0.35088104786239505,0.7244261259360391,0.7234258677774914,0.6169190393309065
costa_caribe,costa_caribe_b0123,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.8333333333333334,1.0,0.1447256617062987,0.264629602432251,C,0.6344616351606505,0.8436382740375591,0.9867926701069439,0.263682101796634,0.5557972083034954,0.5212971671872901,0.4169992117775219
costa_caribe,costa_caribe_b0124,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.65,0.0,0.0,0.1952141893564475,0.2792562246322632,C,0.3169987649473408,0.3068205197831304,0.3775665438670359,0.5278869293489341,0.6544141915211913,0.40506678649555417,0.5168350847487406
costa_caribe,costa_caribe_b0125,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,1.0,0.8,0.495,0.173838517786845,0.3153586983680725,C,0.6344616351606505,0.829986082110106,0.8679359804912836,0.40844791563512284,0.8404117520787088,0.5521759068973796,0.5449484453173046
costa_caribe,costa_caribe_b0126,2002,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.20434782608695654,0.06944444444444445,0.0,0.1621729177392068,0.2778401970863342,C,0.07965260899606831,0.352825006173505,0.3775665438670359,0.3467264899872283,0.645286264713756,0.3380972021492399,0.4631044672082502
costa_caribe,costa_caribe_b0127,2001,Costa Caribe,2022-07-18,audiencia_reconocimiento,0.3727272727272727,0.0,0.10760869565217393,0.176510831086867,0.2805562615394592,C,0.14033331414972738,0.3068205197831304,0.5045231118232685,0.4230851501183258,0.662695603420726,0.30514690832951963,0.4564194308066882
