doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning,y8_cs,y9_cs,y8_mafapo_cs,y9_cidh_cs
49c68763984e5d9e59b163f8fe18c8123aec99174b8a146a271e473e5f36c8fe,DECISIÓN,A-CE,2017.0,0.0,1.0,0.9889,0.1852,0,0.7931,0.28125,0.6982374511302264,0.257972327223554,0.2768133730679788,,2231,11,1,1,0,0.613,False,0.1789117455482483,0.2130253314971923,0.1789117455482483,0.2130253314971923
4a602a4e9037c3425ae5bf5a5870a8835797872f276effa88d8374d24bf0e8d4,CONSIDERACIONES,A-CE,2003.0,0.0,1.0,0.9799,0.2056,0,0.3103,0.09693396226415096,0.6944772393646731,0.2658681337262054,0.2301661065351965,,8000,31,4,11,0,1.832,False,0.1213095784187316,0.1702311635017395,0.1213095784187316,0.1702311635017395
4a602a4e9037c3425ae5bf5a5870a8835797872f276effa88d8374d24bf0e8d4,DECISIÓN,A-CE,2003.0,0.0,1.0,0.9845,0.3333,0,0.3103,0.5437500000000001,0.6931772548938847,0.2428218152658525,0.2469856608916806,,2112,5,1,3,0,0.591,False,0.1579397916793823,0.2099133133888244,0.1579397916793823,0.2099133133888244
4c84260b1cda2b5cec7757601f04d45f7f7e4ff5fbc56177161cae23bceb0e14,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.99,0.1149,0,0.7931,0.2995689655172414,0.7122849346591086,0.2637190914153049,0.224347249692275,,8000,40,2,8,0,1.934,False,0.1856675744056701,0.2171405553817749,0.1856675744056701,0.2171405553817749
4c84260b1cda2b5cec7757601f04d45f7f7e4ff5fbc56177161cae23bceb0e14,DECISIÓN,A-CE,2017.0,0.0,0.8667,0.9869,0.0,0,0.7931,0.0,0.6610808568427813,0.2280974023619884,0.2508527114322765,,1723,8,0,0,0,0.54,False,0.258207619190216,0.275262713432312,0.258207619190216,0.275262713432312
4d04f54b01999b47535286a995f2fa8a923078a41fefd1d2e07fecabbfd8197c,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9923,0.9091,0,0.7931,0.3070175438596491,0.715602906112868,0.2469791965744415,0.2117623874175691,,8000,99,12,8,0,2.092,False,0.1830119490623474,0.2458891868591308,0.1830119490623474,0.2458891868591308
4d04f54b01999b47535286a995f2fa8a923078a41fefd1d2e07fecabbfd8197c,DECISIÓN,A-CE,2017.0,0.0,1.0,0.9946,0.0,0,0.7931,0.0,0.6700379423966403,0.2197070971870334,0.2361305800765702,,1213,8,0,0,0,0.472,False,0.1287993192672729,0.1617840528488159,0.1287993192672729,0.1617840528488159
4e618123e250d59be341912a25482a05c12998cddc7a65b372ca84a1cab92599,HECHOS,A-CE,2019.0,0.0,1.0,0.9828,0.1042,0,0.8621,0.3,0.707190857365923,0.2577532125856712,0.2452466447126402,,3984,15,1,3,0,1.018,False,0.2515355944633484,0.3025436401367187,0.2515355944633484,0.3025436401367187
4e618123e250d59be341912a25482a05c12998cddc7a65b372ca84a1cab92599,CONSIDERACIONES,A-CE,2019.0,0.0,1.0,0.9936,0.619,0,0.8621,0.17567567567567569,0.6865118261513236,0.2358001772516538,0.1919136577870586,,8000,39,11,5,0,1.819,False,0.195127248764038,0.2465456128120422,0.195127248764038,0.2465456128120422
4e618123e250d59be341912a25482a05c12998cddc7a65b372ca84a1cab92599,DECISIÓN,A-CE,2019.0,0.0,1.0,0.9856,0.0,0,0.8621,0.0,0.6655343524611071,0.236110685023649,0.2655469979409384,,777,4,0,0,0,0.3,False,0.185870885848999,0.2354150414466858,0.185870885848999,0.2354150414466858
4e65a8bde9be809a08c85a65b1d2759eb3c4c339e05df00fb53ff13808e06da1,CONSIDERACIONES,A-CSJ,2018.0,0.0,1.0,0.9907,0.4,1,0.8276,0.1534090909090909,0.7036583677693115,0.2752603373405047,0.235868495811809,,8000,60,6,3,0,1.852,False,0.1969836950302124,0.2393770217895507,0.1969836950302124,0.2393770217895507
4e65a8bde9be809a08c85a65b1d2759eb3c4c339e05df00fb53ff13808e06da1,DECISIÓN,A-CSJ,2018.0,0.0,1.0,0.9938,0.0,1,0.8276,0.0,0.678909686409019,0.2392848742536366,0.259891963646564,,1051,4,0,0,0,0.38,False,0.1828758716583252,0.235212504863739,0.1828758716583252,0.235212504863739
4f02fad65f7f67527db3e81414a58bb410559a19b03df01e88f9a848d1afe209,CONSIDERACIONES,A-CSJ,2016.0,0.0,1.0,0.9968,0.0,1,0.7586,0.0,0.7011743964473713,0.2495988915556527,0.2210990513903719,,8000,55,0,0,0,1.795,False,0.2603964805603027,0.2943888902664184,0.2603964805603027,0.2943888902664184
4f02fad65f7f67527db3e81414a58bb410559a19b03df01e88f9a848d1afe209,DECISIÓN,A-CSJ,2016.0,0.0,1.0,0.9945,0.0,1,0.7586,0.0,0.6789010202955106,0.260265855007274,0.2654094104707183,,671,3,0,0,0,0.288,False,0.2241061329841613,0.2745169997215271,0.2241061329841613,0.2745169997215271
5087ff8d325aba3d05c8c21849e28b2e58e7104e414223bd1a36263cf773ad31,DECISIÓN,A-CE,,0.0,1.0,0.9858,0.1282,0,0.5,0.7159090909090909,0.6917883766084802,0.2291805631638115,0.2327849924215124,,3374,17,1,4,0,0.772,False,0.1903538703918457,0.2475073337554931,0.1903538703918457,0.2475073337554931
509f961769e57ed1c22b287da92f973875c8d22b06626cb858ed9aa7ed65dd40,CONSIDERACIONES,A-CE,2005.0,0.0,1.0,0.9923,0.942,0,0.3793,0.2558139534883721,0.707076795251094,0.2415300794731314,0.1975315164065902,,8000,100,13,6,0,1.816,False,0.1750189661979675,0.2330259084701538,0.1750189661979675,0.2330259084701538
509f961769e57ed1c22b287da92f973875c8d22b06626cb858ed9aa7ed65dd40,DECISIÓN,A-CE,2005.0,0.0,1.0,0.9925,0.0,0,0.3793,0.32142857142857145,0.676487464439771,0.2205679076788651,0.2323706769144039,,1253,9,0,1,0,0.501,False,0.1457191705703735,0.1972197294235229,0.1457191705703735,0.1972197294235229
50a93dcc78eff844105f718cbb671587164ba3550dffd77102230094b8e2a3b1,HECHOS,A-CSJ,2015.0,0.0,1.0,0.9819,0.0,1,0.7241,0.0,0.6753248536621973,0.206922934276643,0.2221345261464102,,1041,3,0,0,0,0.464,False,0.1298882961273193,0.2018384337425232,0.1298882961273193,0.2018384337425232
50a93dcc78eff844105f718cbb671587164ba3550dffd77102230094b8e2a3b1,CONSIDERACIONES,A-CSJ,2015.0,0.0,1.0,0.9945,0.0,1,0.7241,0.08333333333333333,0.699019559505452,0.2507828726581157,0.2167699428673634,,8000,71,0,2,0,2.057,False,0.1536676287651062,0.1955800056457519,0.1536676287651062,0.1955800056457519
50a93dcc78eff844105f718cbb671587164ba3550dffd77102230094b8e2a3b1,DECISIÓN,A-CSJ,2015.0,0.0,1.0,0.9874,0.0,1,0.7241,0.0,0.6662693357004331,0.20010489481681,0.2297016653554404,,1432,7,0,0,0,0.498,False,0.2868260145187378,0.3096442222595215,0.2868260145187378,0.3096442222595215
51f6c0948856c2604b566132838d7488eb3bdc1596e90fa610dcfdeda5a9258d,HECHOS,A-CSJ,,0.0,1.0,0.9882,0.7083,1,0.5,0.0,0.7014567953891186,0.1843967024140507,0.2019401781504486,,1111,3,2,0,0,0.403,False,0.2628371715545654,0.2939015626907348,0.2628371715545654,0.2939015626907348
51f6c0948856c2604b566132838d7488eb3bdc1596e90fa610dcfdeda5a9258d,DECISIÓN,A-CSJ,,0.0,0.65,0.9946,0.0,1,0.5,0.0,0.6670005883405687,0.2230027060960858,0.2530755165296645,,743,3,0,0,0,0.336,False,0.2614195346832275,0.3195604085922241,0.2614195346832275,0.3195604085922241
54214e95e02c9df91fe86364913c8fdba183546bf71bb24b2fc111ec9180d6f6,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9956,0.4,1,0.6897,0.08421052631578947,0.7192218799064889,0.3055763600053608,0.2657401784393087,,8000,72,6,5,0,1.77,False,0.2500796318054199,0.2609992623329162,0.2500796318054199,0.2609992623329162
54214e95e02c9df91fe86364913c8fdba183546bf71bb24b2fc111ec9180d6f6,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9912,0.0,1,0.6897,0.0,0.6935727115798589,0.2610695827349838,0.2682782080184528,,1257,7,0,0,0,0.432,False,0.1762661337852478,0.2182129025459289,0.1762661337852478,0.2182129025459289
54f16a9edb76f0c1af04dd8a18c819fe6d236cc8a5a129d98d8415f6bdc7a0ce,CONSIDERACIONES,A-CSJ,2018.0,0.0,1.0,0.9915,0.2798,0,0.8276,0.08333333333333333,0.685826228605639,0.2280819936641502,0.182900743687306,,7180,46,5,1,0,1.725,False,0.1898185014724731,0.2525588274002075,0.1898185014724731,0.2525588274002075
54f16a9edb76f0c1af04dd8a18c819fe6d236cc8a5a129d98d8415f6bdc7a0ce,DECISIÓN,A-CSJ,2018.0,0.0,0.325,0.9902,0.0,0,0.8276,0.0,0.675424853947175,0.2666489899178839,0.2992741579007021,,499,1,0,0,0,0.249,False,0.3091779351234436,0.3497517108917236,0.3091779351234436,0.3497517108917236
564e929ad9f0f0bd90cce7516093e61457fb90f5931e7dabd678b98b47293a4a,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.996,0.0324,0,0.7931,0.0,0.7144572497007075,0.253909985644116,0.2015658680843899,,5228,25,1,0,0,1.365,False,0.1452664136886596,0.1875137686729431,0.1452664136886596,0.1875137686729431
564e929ad9f0f0bd90cce7516093e61457fb90f5931e7dabd678b98b47293a4a,DECISIÓN,A-CE,2017.0,0.0,0.6825,0.99,0.0,0,0.7931,0.0,0.6926580577884285,0.2584225007494368,0.2642497862843841,,1168,4,0,0,0,0.364,False,0.1885735988616943,0.2416362166404724,0.1885735988616943,0.2416362166404724
56b1fce642a634504c1dcd1f10bf85ebce9b173ef93ba83e0ca711562dbb2460,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9883,0.2688,0,0.7931,0.24324324324324326,0.694924876302456,0.2455172065089554,0.2142765236574707,,8000,66,5,5,0,2.022,False,0.1599372029304504,0.1925180554389953,0.1599372029304504,0.1925180554389953
56b1fce642a634504c1dcd1f10bf85ebce9b173ef93ba83e0ca711562dbb2460,DECISIÓN,A-CE,2017.0,0.0,0.8125,0.9925,0.0,0,0.7931,0.0,0.6840327219360968,0.2466741331559752,0.2634373380504404,,950,5,0,0,0,0.447,False,0.2658995389938354,0.2774634957313537,0.2658995389938354,0.2774634957313537
56ccaa67b12645eda3ffcf9827e88f18449c896e5ffdc1d2eddc394eb6544ae9,CONSIDERACIONES,A-CE,2003.0,0.0,1.0,0.9803,0.0821,0,0.3103,0.09298642533936655,0.6955877795871441,0.2598244787539585,0.2257013670152878,,8000,35,2,11,0,4.059,False,0.2211886644363403,0.2776791453361511,0.2211886644363403,0.2776791453361511
56ccaa67b12645eda3ffcf9827e88f18449c896e5ffdc1d2eddc394eb6544ae9,DECISIÓN,A-CE,2003.0,0.0,1.0,0.994,0.0,0,0.3103,0.26785714285714285,0.6800071477304068,0.2347402852588506,0.222711354019333,,1212,6,0,1,0,0.665,False,0.1313905715942382,0.1662145256996154,0.1313905715942382,0.1662145256996154
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,HECHOS,A-CSJ,2017.0,0.0,1.0,0.9893,0.2754,1,0.7931,0.10227272727272727,0.6995425582254566,0.2214748498796414,0.2455263935304494,,6408,44,5,1,0,2.288,False,0.2792761325836181,0.3231721520423889,0.2792761325836181,0.3231721520423889
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,CONSIDERACIONES,A-CSJ,2017.0,0.0,1.0,0.9916,0.0897,1,0.7931,0.20454545454545453,0.7067141002395307,0.2729073419928887,0.2517665536136793,,8000,65,2,3,0,2.732,False,0.2084762454032898,0.2719033360481262,0.2084762454032898,0.2719033360481262
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,DECISIÓN,A-CSJ,2017.0,0.0,1.0,0.9864,0.0,1,0.7931,0.0,0.6472532155834966,0.2306209643041809,0.255530057491379,,520,6,0,0,0,0.426,False,0.2748737931251526,0.2895540595054626,0.2748737931251526,0.2895540595054626
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,CONSIDERACIONES,A-CSJ,2000.0,0.0,1.0,0.9812,0.3194,1,0.2069,0.0,0.6778504459621146,0.2154494579922845,0.2338874399385446,,8000,30,9,0,0,4.26,False,0.228492796421051,0.279218316078186,0.228492796421051,0.279218316078186
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,DECISIÓN,A-CSJ,2000.0,0.0,1.0,0.9907,0.0,1,0.2069,0.0,0.6415770194543168,0.1950060873958712,0.2266961393841172,,210,1,0,0,0,0.335,False,0.17840176820755,0.2507104277610779,0.17840176820755,0.2507104277610779
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,DECISIÓN,A-CSJ,2000.0,0.0,1.0,0.988,0.2153,1,0.2069,0.0,0.6415770194543168,0.1950060873958712,0.2266961393841172,,8000,44,4,0,0,3.527,False,0.17840176820755,0.2507104277610779,0.17840176820755,0.2507104277610779
582a0ca996f8f4da5d02d56b1a63437f70fb458a912f82b32ab07544f2ab17dc,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9969,0.1111,1,0.6897,0.11842105263157894,0.7203854705281655,0.2659702331093529,0.2111440770376341,,5252,23,2,2,0,3.13,False,0.1782565116882324,0.2175313830375671,0.1782565116882324,0.2175313830375671
582a0ca996f8f4da5d02d56b1a63437f70fb458a912f82b32ab07544f2ab17dc,DECISIÓN,A-CSJ,2014.0,0.0,0.4313,0.9921,0.0,1,0.6897,0.0,0.6644488759724301,0.2098924232883183,0.2425153062217937,,740,3,0,0,0,0.589,False,0.1585130095481872,0.2257424592971801,0.1585130095481872,0.2257424592971801
58ca5969441aa9f271c612f5e3cf47d78ee367a21690ebaafa55b4d27baf6493,DECISIÓN,A-CE,,0.0,0.52,0.9968,0.0,0,0.5,0.0,0.6416149128462475,0.219300078856812,0.2372413642487638,,605,2,0,0,0,0.538,False,0.2422628998756408,0.2713711857795715,0.2422628998756408,0.2713711857795715
5b2ca880cd1d9f46cc2fdc4c87d67d7c79441a417d5e7434dda05b500198ce94,CONSIDERACIONES,A-CSJ,2007.0,0.0,0.8805,0.9781,0.2093,1,0.4483,0.033582089552238806,0.7327978350694863,0.2543749587265778,0.2809543899098115,,8000,30,6,1,0,3.946,False,0.2014222145080566,0.2446352839469909,0.2014222145080566,0.2446352839469909
5b2ca880cd1d9f46cc2fdc4c87d67d7c79441a417d5e7434dda05b500198ce94,DECISIÓN,A-CSJ,2007.0,0.0,1.0,0.9932,0.3889,1,0.4483,0.0,0.6489644472402447,0.1906393013081745,0.2011453592838752,,523,5,1,0,0,0.634,False,0.2921719551086426,0.3281295299530029,0.2921719551086426,0.3281295299530029
5b69527a56abd944c9bab22a4e99ef8632d45cde19573f8dbe04bf758ea93888,HECHOS,A-CSJ,2010.0,0.0,1.0,0.9801,0.5556,1,0.5517,0.0,0.7000988554316722,0.2058766679168445,0.2193702433748005,,1090,3,1,0,0,0.735,False,0.2791298031806946,0.3182598948478699,0.2791298031806946,0.3182598948478699
5b69527a56abd944c9bab22a4e99ef8632d45cde19573f8dbe04bf758ea93888,DECISIÓN,A-CSJ,2010.0,0.0,0.325,0.9902,0.0,1,0.5517,0.0,0.6446550833740756,0.2199988519874756,0.2557820645664171,,407,1,0,0,0,0.587,False,0.2127230763435363,0.2506457567214966,0.2127230763435363,0.2506457567214966
5c15f0d320ed9c989f6bd416bb885bdae1443139d55bab358b62cd2b2673ca82,CONSIDERACIONES,A-CE,2005.0,0.0,1.0,0.9955,0.4321,0,0.3793,0.08888888888888888,0.6983650174098528,0.2540741074251524,0.2205574407614083,,8000,64,7,2,0,3.67,False,0.1271396875381469,0.1670631170272827,0.1271396875381469,0.1670631170272827
5c15f0d320ed9c989f6bd416bb885bdae1443139d55bab358b62cd2b2673ca82,DECISIÓN,A-CE,2005.0,0.0,0.7222,0.9898,0.0,0,0.3793,0.0,0.6809508697207871,0.2485308296106319,0.2862778014362996,,881,5,0,0,0,0.669,False,0.2235434055328369,0.2763554453849792,0.2235434055328369,0.2763554453849792
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,0.9917,0.0833,0,0.4483,0.2428191489361703,0.6961671623964908,0.2891954887635493,0.2490150524533605,,8000,48,1,36,0,3.861,False,0.196390151977539,0.2442461848258972,0.196390151977539,0.2442461848258972
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,0.9927,0.0,0,0.4483,0.2428191489361703,0.6961671623964908,0.2891954887635493,0.2490150524533605,,3112,26,0,36,0,1.636,False,0.196390151977539,0.2442461848258972,0.196390151977539,0.2442461848258972
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,0.9896,0.3475,0,0.4483,0.2428191489361703,0.6961671623964908,0.2891954887635493,0.2490150524533605,,8000,50,7,36,0,3.813,False,0.196390151977539,0.2442461848258972,0.196390151977539,0.2442461848258972
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,DECISIÓN,A-CE,2007.0,0.0,0.0,0.9944,0.0,0,0.4483,0.0,0.6410345751150868,0.2138112052924341,0.2276305152180293,,207,0,0,0,0,0.306,False,0.1738367080688476,0.2487558126449585,0.1738367080688476,0.2487558126449585
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9844,0.0595,0,0.4483,0.0,0.6410345751150868,0.2138112052924341,0.2276305152180293,,8000,33,1,0,0,2.319,False,0.1738367080688476,0.2487558126449585,0.1738367080688476,0.2487558126449585
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,HECHOS,A-CE,2014.0,0.0,0.8698,0.9767,0.3865,0,0.6897,0.04207920792079208,0.7189970332911638,0.2324447964875947,0.2472194229406317,,8000,29,13,3,0,2.621,False,0.173940896987915,0.233802855014801,0.173940896987915,0.233802855014801
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,2014.0,0.0,1.0,0.9723,0.0694,0,0.6897,0.019230769230769232,0.6999680084923063,0.2729168450495387,0.2684625541339168,,8000,46,2,1,0,2.717,False,0.2085957527160644,0.2650842666625976,0.2085957527160644,0.2650842666625976
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,2014.0,0.0,1.0,0.986,0.3246,0,0.6897,0.019230769230769232,0.6999680084923063,0.2729168450495387,0.2684625541339168,,5161,37,4,1,0,1.678,False,0.2085957527160644,0.2650842666625976,0.2085957527160644,0.2650842666625976
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,2014.0,0.0,1.0,0.9881,0.4,0,0.6897,0.019230769230769232,0.6999680084923063,0.2729168450495387,0.2684625541339168,,8000,36,6,1,0,2.638,False,0.2085957527160644,0.2650842666625976,0.2085957527160644,0.2650842666625976
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,DECISIÓN,A-CE,2014.0,0.0,1.0,1.0,0.0,0,0.6897,0.0,0.6636525221758494,0.3422470260594196,0.334555769074461,,212,2,0,0,0,0.253,False,0.2024643421173095,0.229303777217865,0.2024643421173095,0.229303777217865
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,DECISIÓN,A-CE,2014.0,0.0,0.8667,0.9903,0.0,0,0.6897,0.0,0.6636525221758494,0.3422470260594196,0.334555769074461,,2024,4,0,0,0,0.815,False,0.2024643421173095,0.229303777217865,0.2024643421173095,0.229303777217865
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,2014.0,0.0,0.97,0.9822,0.0694,0,0.6897,0.019230769230769232,0.6999680084923063,0.2729168450495387,0.2684625541339168,,5052,18,1,1,0,1.783,False,0.2085957527160644,0.2650842666625976,0.2085957527160644,0.2650842666625976
5d9f344ca202681a6a2638d24e03baf8c93fff56c68f6558f60441f0057dbcf9,DECISIÓN,A-CE,2004.0,0.0,1.0,0.9904,0.0,0,0.3448,0.495,0.6917129021630094,0.2453290708816059,0.2495292607766923,,3196,9,0,2,0,1.044,False,0.1728870272636413,0.2255252599716186,0.1728870272636413,0.2255252599716186
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,HECHOS,A-CSJ,2016.0,0.0,1.0,0.9892,0.0,1,0.7586,0.0,0.683743025414137,0.2101889442297884,0.2154485622634748,,833,4,0,0,0,0.423,False,0.1454346179962158,0.1950984597206115,0.1454346179962158,0.1950984597206115
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,CONSIDERACIONES,A-CSJ,2016.0,0.0,1.0,0.9926,0.053,1,0.7586,0.0,0.726920005424107,0.3124825278462818,0.2517448068163261,,8000,46,1,0,0,2.531,False,0.2039058208465576,0.240882933139801,0.2039058208465576,0.240882933139801
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,DECISIÓN,A-CSJ,2016.0,0.0,1.0,0.9936,0.0,1,0.7586,0.0,0.6665987377209981,0.2676896431179971,0.2770500106950601,,508,4,0,0,0,0.334,False,0.1993764638900756,0.2333519458770752,0.1993764638900756,0.2333519458770752
60fe3a5fe8639d765cd9819859af8f840498cd899c4bae3e357a958af03190fd,CONSIDERACIONES,A-CSJ,2018.0,0.0,1.0,0.9892,0.3173,1,0.8276,0.19186046511627905,0.700765475044353,0.2485131834831601,0.1903623906207813,,8000,60,6,5,0,2.402,False,0.1915088295936584,0.2099549770355224,0.1915088295936584,0.2099549770355224
60fe3a5fe8639d765cd9819859af8f840498cd899c4bae3e357a958af03190fd,DECISIÓN,A-CSJ,2018.0,0.0,0.9286,0.9914,0.0,1,0.8276,0.0,0.6776835635917329,0.2483347104579838,0.2701676439982561,,1046,5,0,0,0,0.517,False,0.2136429548263549,0.2305291295051574,0.2136429548263549,0.2305291295051574
6142253bdf38cd5cc397589515bdee769a0fa913e6ac6d97b57ba0ccbce41639,CONSIDERACIONES,A-CSJ,2016.0,0.0,1.0,0.9931,0.3796,1,0.7586,0.05921052631578947,0.6914678791008836,0.268037668352592,0.2331287068250095,,8000,71,5,1,0,2.207,False,0.2313998341560363,0.2674022316932678,0.2313998341560363,0.2674022316932678
6142253bdf38cd5cc397589515bdee769a0fa913e6ac6d97b57ba0ccbce41639,DECISIÓN,A-CSJ,2016.0,0.0,0.26,0.9943,0.0,1,0.7586,0.0,0.6551755411686259,0.2267964427189648,0.255572863728877,,607,1,0,0,0,0.329,False,0.2613537311553955,0.302736759185791,0.2613537311553955,0.302736759185791
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,HECHOS,A-CE,2018.0,0.0,1.0,0.9895,0.6167,0,0.8276,0.0,0.7143530473104029,0.221445374193026,0.2369534645193293,,3241,20,4,0,0,1.012,False,0.1945466995239257,0.2401994466781616,0.1945466995239257,0.2401994466781616
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,CONSIDERACIONES,A-CE,2018.0,0.0,1.0,0.9944,0.2813,0,0.8276,0.09926470588235295,0.7053116820233983,0.2187212118091048,0.1758837418929605,,8000,54,6,4,0,2.386,False,0.2390000820159912,0.2895198464393616,0.2390000820159912,0.2895198464393616
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,DECISIÓN,A-CE,2018.0,0.0,0.4086,0.9933,0.0,0,0.8276,0.0,0.669241688526681,0.2280827523282184,0.2642504909748352,,823,2,0,0,0,0.39,False,0.2584571242332458,0.3150908946990967,0.2584571242332458,0.3150908946990967
6394eb6138b13ab1a1d3a60fe26513444024c872d1e25503cdd02a009df2b315,DECISIÓN,A-CE,2021.0,0.0,1.0,0.9894,0.8704,0,0.931,0.2222222222222222,0.6978960729700053,0.2776867699431325,0.2687416524037301,,2724,32,5,1,0,1.135,False,0.1682840585708618,0.2323235273361206,0.1682840585708618,0.2323235273361206
66f4e08f6b0a81499a6fb64b2f5c873f0e00d840deb6217b85310a3f60350211,CONSIDERACIONES,A-CE,,0.0,1.0,0.9852,0.4,0,0.5,0.0611111111111111,0.7138576110111683,0.2452754845599145,0.2399311698431787,,8000,71,9,4,0,2.695,False,0.1853784322738647,0.2137460708618164,0.1853784322738647,0.2137460708618164
66f4e08f6b0a81499a6fb64b2f5c873f0e00d840deb6217b85310a3f60350211,DECISIÓN,A-CE,,0.0,1.0,0.9892,0.0,0,0.5,0.13125,0.7132441472669985,0.2713069152517152,0.293120282445749,,7805,28,0,3,0,3.183,False,0.1531708240509033,0.2230371236801147,0.1531708240509033,0.2230371236801147
688ad821ace128f0dcbc0bf324dde8177b1e969c0a4bcfcc8596a1d00e8e4be8,DECISIÓN,A-CE,2007.0,0.0,0.78,1.0,0.0,0,0.4483,0.0,0.6481906844694606,0.284005706368992,0.2599115931087643,,210,1,0,0,0,0.327,False,0.2459641695022583,0.2924983501434326,0.2459641695022583,0.2924983501434326
688ad821ace128f0dcbc0bf324dde8177b1e969c0a4bcfcc8596a1d00e8e4be8,DECISIÓN,A-CE,2007.0,0.0,0.4333,0.9837,0.0,0,0.4483,0.0,0.6481906844694606,0.284005706368992,0.2599115931087643,,2774,4,0,0,0,1.086,False,0.2459641695022583,0.2924983501434326,0.2459641695022583,0.2924983501434326
689bbf4b90d26cecc3e5c74c6f33f3588c1ebfae08f65844ffb914d2d78ee311,DECISIÓN,A-CE,2018.0,0.0,1.0,1.0,0.0,0,0.8276,0.0,0.6530628331278029,0.3262782299222228,0.3103232858811947,,199,4,0,0,0,0.316,False,0.188876986503601,0.2272888422012329,0.188876986503601,0.2272888422012329
689bbf4b90d26cecc3e5c74c6f33f3588c1ebfae08f65844ffb914d2d78ee311,DECISIÓN,A-CE,2018.0,0.0,0.65,0.9972,0.0,0,0.8276,0.0,0.6530628331278029,0.3262782299222228,0.3103232858811947,,795,2,0,0,0,0.354,False,0.188876986503601,0.2272888422012329,0.188876986503601,0.2272888422012329
6cbd498b0828a051db72b529c056be73a30c968ad29022d5e3f82d2163f1a633,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,0.9771,0.2104,0,0.4483,0.20149769585253458,0.7103363294229742,0.2409494228083273,0.2342434454891584,,8000,68,4,25,0,2.421,False,0.1322786211967468,0.1907400488853454,0.1322786211967468,0.1907400488853454
6cbd498b0828a051db72b529c056be73a30c968ad29022d5e3f82d2163f1a633,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9791,0.0,0,0.4483,0.0,0.7086339292317966,0.2206226155906605,0.2326164316203898,,3960,11,0,0,0,1.288,False,0.218173861503601,0.2751045823097229,0.218173861503601,0.2751045823097229
6fee7f9e0570c157172034520a4b7726e97703d2e585293a405358c07cf0f446,CONSIDERACIONES,A-CE,,0.0,1.0,0.9914,0.1373,0,0.5,0.05733480176211455,0.692039040625048,0.2778464456722652,0.2531477775002706,,8000,51,2,31,0,2.491,False,0.2990081310272217,0.3389959335327148,0.2990081310272217,0.3389959335327148
